x,y,z,xn,yn,zn,heading,dist,uv,cum_dist,inner_x,inner_y,outer_x,outer_y
627.8591408693873,86.46843462964245,35.6699077041599,630.2163420245698,102.25154321105424,35.669905679628386,1.4225425153097675,15.958161353321023,[0.14771132 0.98903052],1802.6119648786369,617.96883569452,87.94554787783756,637.7494460442546,84.99132138144734
630.2163420245698,102.25154321105424,35.669905679628386,631.4929588128089,115.88794213889099,30.113389628744613,1.4774500778087616,13.696025925177015,[0.09321075 0.9956464 ],1816.307990803814,620.2598780091437,103.18365066705155,640.172806039996,101.31943575505693
631.4929588128089,115.88794213889099,30.113389628744613,631.1887507680938,130.15827013897115,30.113388355724652,1.592110621474408,14.273570112776307,[-0.02131268  0.99977286],1830.5815609165902,621.4952302226036,115.67481533017283,641.4906874030139,116.10106894760915
631.1887507680938,130.15827013897115,30.113388355724652,629.8307747572535,142.00382323741198,30.113387206975034,1.6849381882043266,11.923138305580395,[-0.11389418  0.99349289],1842.5046992221705,621.2538218971464,129.01932838048748,641.123679639041,131.29721189745482
629.8307747572535,142.00382323741198,30.113387206975034,626.7131670001714,159.69981487409314,26.335129145502123,1.7451827507709148,17.96851685956601,[-0.1735039   0.98483318],1860.4732160817366,619.9824429361104,140.26878423477868,639.6791065783967,143.73886224004528
626.7131670001714,159.69981487409314,26.335129145502123,622.3095859987159,175.31582654517257,22.335481509251792,1.8456506985713739,16.225022223333625,[-0.27140678  0.96246473],1876.6982383050702,617.0885196769636,156.98574709603935,636.3378143233792,162.41388265214692
622.3095859987159,175.31582654517257,22.335481509251792,617.4239385094588,185.78204292558172,22.335480358471216,2.00753435730194,11.550378206397745,[-0.42298593  0.90613625],1888.2486165114678,613.2482235105058,171.08596722632285,631.370948486926,179.5456858640223
617.4239385094588,185.78204292558172,22.335480358471216,611.5202283317719,194.66881092628893,17.556873836959085,2.1571766505052716,10.66904116406515,[-0.55334965  0.83294908],1898.917657675533,609.0944477295009,180.2485464408448,625.7534292894168,191.31553941031865
611.5202283317719,194.66881092628893,17.556873836959085,603.589195823288,203.64449194890477,17.556872918290765,2.294483968946899,11.977651124923261,[-0.66215257  0.74936905],1910.8953088004564,604.0265378502224,188.04728519827626,619.0139188133215,201.2903366543016
603.589195823288,203.64449194890477,17.556872918290765,596.0154850535278,210.69597691463082,18.66632589047896,2.3918865954853765,10.34816578171429,[-0.7318892   0.68142366],1921.2434745821706,596.7749592576289,196.32559995439948,610.4034323889472,210.96338394341007
596.0154850535278,210.69597691463082,18.66632589047896,587.6648275369973,216.72416006890586,17.554742472281305,2.5163317314931484,10.299149144461998,[-0.81081043  0.58530885],1931.5426237266327,590.1623965413409,202.58787264368652,601.8685735657148,218.80408118557511
587.6648275369973,216.72416006890586,17.554742472281305,581.2254887604759,220.2386985697794,17.55474263298629,2.6419860226301206,7.336011501690564,[-0.87777109  0.47908029],1938.8786352283232,582.8740246598977,207.94644921739257,592.455630414097,225.50187092041915
581.2254887604759,220.2386985697794,17.55474263298629,574.1342276478797,222.7521839141827,17.554742711004394,2.8009605056889164,7.52353592026706,[-0.94254366  0.33408299],1946.4021711485902,577.8846589019615,210.81326192968362,584.5663186189902,229.66413520987516
574.1342276478797,222.7521839141827,17.554742711004394,565.1853473353355,224.78734409595933,17.554742726828238,2.917975399119433,9.177381751552568,[-0.97510167  0.22175826],1955.5795529001427,571.9166450770856,213.00116717018568,576.3518102186737,232.5032006581797
565.1853473353355,224.78734409595933,17.554742726828238,558.219188384849,225.2987722950894,16.777201371665114,3.0683080343355242,6.98490725252014,[-0.99731588  0.07321904],1962.5644601526628,564.4531569416183,214.8141852569882,565.9175377290526,234.76050293493046
558.219188384849,225.2987722950894,16.777201371665114,549.3329264200931,224.06389641561242,16.77720120765474,-3.00351234800314,8.971653701741948,[-0.99048205 -0.13764195],1971.5361138544047,559.5956078505683,215.39395177907858,556.8427689191296,235.20359281110024
549.3329264200931,224.06389641561242,16.77720120765474,503.00836699597215,211.4718498637689,12.777555877314285,-2.876183153476993,48.00546262877498,[-0.96498517 -0.26230445],2019.5415764831796,551.9559709367594,214.41404473470112,546.7098819034269,233.71374809652372
503.00836699597215,211.4718498637689,12.777555877314285,486.7183901699233,206.566396940385,10.777910255346654,-2.8490965464531466,17.01254870314101,[-0.95752712 -0.28834321],2036.5541251863206,505.891799107751,201.89657862704865,500.1249348841933,221.04712110048916
486.7183901699233,206.566396940385,10.777910255346654,426.22025922036516,188.00161228234947,8.110886112555534,-2.8438492660911376,63.28250214545181,[-0.95600093 -0.29336363],2099.8366273317724,489.6520264878055,197.0063876331509,483.7847538520411,216.12640624761912
426.22025922036516,188.00161228234947,8.110886112555534,397.7037037945383,179.24772464631621,7.222115512317686,-2.843748546374449,29.82992594859316,[-0.95597138 -0.29345992],2129.6665532803654,429.1548584047946,178.44189849862425,423.28566003593573,197.56132606607468
397.7037037945383,179.24772464631621,7.222115512317686,372.98275902349815,171.69520799823295,5.0000105244521365,-2.8450877405676014,25.84889974626369,[-0.95636352 -0.29217942],2155.515453026629,400.62549803809213,169.68408943796913,394.7819095509845,188.8113598546633
372.98275902349815,171.69520799823295,5.0000105244521365,367.39195956438925,170.20472879336495,5.000010450253001,-2.8810571678977928,5.786066613176567,[-0.96625218 -0.257598  ],2161.3015196398055,375.55873905365155,162.0326862319314,370.4067789933448,181.3577297645345
367.39195956438925,170.20472879336495,5.000010450253001,361.4796393283855,169.04792991945874,4.8887803771122265,-2.9483745613086962,6.024426462969743,[-0.98139139 -0.19201809],2167.325946102775,369.3121404828828,160.39081493393797,365.4717786458957,180.01864265279193
361.4796393283855,169.04792991945874,4.8887803771122265,355.6387617960491,168.46951256794716,4.888780354923512,-3.042885294511368,5.869447757692519,[-0.99513238 -0.09854715],2173.1953938604674,362.4651108333554,159.09660609230428,360.4941678234155,178.9992537466132
355.6387617960491,168.46951256794716,4.888780354923512,349.73536017586144,168.94774907566813,4.888780372008853,3.0607588447776606,5.922740991006726,[-0.99673473  0.08074581],2179.118134851474,354.8313037146521,158.5021653056719,356.4462198774461,178.43685983022243
349.73536017586144,168.94774907566813,4.888780372008853,343.9123344875599,170.16008392183062,4.888780416428716,2.9363281989840138,5.947889032744269,[-0.97900712  0.20382607],2185.0660238842183,347.69709947616053,159.15767791555623,351.7736208755624,178.73782023578002
343.9123344875599,170.16008392183062,4.888780416428716,338.2232728462596,171.97304557476718,4.666320749664834,2.8330921044694124,5.970950704329539,[-0.95278992  0.30363032],2191.0369745885478,340.8760313212618,160.63218472618797,346.948637653858,179.68798311747327
338.2232728462596,171.97304557476718,4.666320749664834,333.04327763574713,174.63133319170123,2.4467111274068998,2.667454024794609,5.822271329582381,[-0.88968633  0.45657227],2196.85924591813,333.65755018158825,163.07618227642962,342.78899551093093,180.86990887310475
333.04327763574713,174.63133319170123,2.4467111274068998,328.104420869707,177.83463382069118,2.4467106575443154,2.5662082127315697,5.886717342895601,[-0.83898317  0.54415737],2202.7459632610257,327.60170393278025,166.24150151072098,338.48485133871395,183.02116487268148
328.104420869707,177.83463382069118,2.4467106575443154,323.7192871099119,181.94999486160503,2.44671013086014,2.3879199614602924,6.0137837164605505,[-0.72918049  0.68432142],2208.7597469774864,321.261206622328,170.54282891624746,334.94763511708595,185.1264387251349
323.7192871099119,181.94999486160503,2.44671013086014,319.9682581445911,186.04311438282707,2.4467096311217063,2.3126111837070256,5.551922704224578,[-0.67562702  0.73724361],2214.311669681711,316.34685103815696,175.19372470952504,331.0917231816668,188.70626501368503
319.9682581445911,186.04311438282707,2.4467096311217063,316.89598647622086,190.84808550631487,2.446709096957022,2.1396797802208263,5.703209684188555,[-0.53869169  0.84250297],2220.0148793658996,311.54322839895684,180.65619747376138,328.3932878902254,191.43003129189276
316.89598647622086,190.84808550631487,2.446709096957022,313.8237178493904,195.8866330489584,-0.8866233046409207,2.118356181307214,5.901338479945539,[-0.52060539  0.85379742],2225.916217845845,308.3580123204154,185.64203159622156,325.43396063202636,196.0541394164082
313.8237178493904,195.8866330489584,-0.8866233046409207,288.4865790781004,244.54815220699538,-1.5547149176244375,2.050851687748794,54.86268356436463,[-0.46182828  0.88696936],2280.7789014102095,304.9540242805464,191.26835025176996,322.6934114182344,200.50491584614684
288.4865790781004,244.54815220699538,-1.5547149176244375,252.1112711438195,313.9535124999766,-3.8880489757434873,2.053537062641738,78.35985620655707,[-0.46420846  0.88572598],2359.1387576167667,279.6293192957409,239.9060676377747,297.34383886046,249.19023677621607
252.1112711438195,313.9535124999766,-3.8880489757434873,238.3043481313834,340.3476104526928,-3.666994963866699,2.0527577660367613,29.787237700211687,[-0.46351807  0.88608747],2388.9259953169785,243.25039649060227,309.31833177211143,260.97214579703666,318.5886932278418
238.3043481313834,340.3476104526928,-3.666994963866699,222.82747709268676,369.8560828990941,-2.777172619003778,2.0538427049081203,33.32091660306587,[-0.46447915  0.88558406],2422.2469119200446,229.44850757996045,335.7028189473857,247.16018868280634,344.99240195799985
222.82747709268676,369.8560828990941,-2.777172619003778,209.36009601464946,395.5383757950587,-2.111550101575858,2.0537602321107737,28.99914690978327,[-0.46440611  0.88562236],2451.2460588298277,213.9712535024334,365.21202177552567,231.68370068294018,374.5001440226625
209.36009601464946,395.5383757950587,-2.111550101575858,207.15423833827776,399.631528574036,-2.111549916781513,2.065088455234367,4.649699749495385,[-0.47440863  0.88030475],2455.8957585793232,200.55704850728833,390.7942895202168,218.16314352201059,400.2824620699006
207.15423833827776,399.631528574036,-2.111549916781513,204.31431244069302,405.0037918441708,-2.11154967350393,2.057082755918523,6.076708956944707,[-0.46734604  0.88407447],2461.972467536268,198.3134936058924,394.9580681241338,215.99498307066315,404.3049890239382
204.31431244069302,405.0037918441708,-2.11154967350393,201.00998725940474,410.0868728632761,-2.111549452210994,2.1472161502998532,6.062695568019592,[-0.54502575  0.83841931],2468.0351631042877,195.93011936671073,399.55353437335464,212.6985055146753,410.45404931498695
201.00998725940474,410.0868728632761,-2.111549452210994,198.97379686261587,412.05560266114594,-2.1115493773176865,2.373037327607117,2.8323079544773884,[-0.71891561  0.69509737],2470.867471058765,194.05901360289386,402.89771677744153,207.96096091591562,417.2760289491106
198.97379686261587,412.05560266114594,-2.1115493773176865,196.34817388014966,413.72402885990664,-2.111549326683246,2.5755210331365364,3.1108748008825047,[-0.84401435  0.53632059],2473.9783458596476,193.61059099432634,403.61545913071086,204.33700273090534,420.495746191581
196.34817388014966,413.72402885990664,-2.111549326683246,193.73147543166078,414.8029561360121,-2.1115493070193736,2.7505075874036518,2.8304054192727377,[-0.92449599  0.38119178],2476.80875127892,192.53625609353566,404.4790690012542,200.16009166676366,422.9689887185591
193.73147543166078,414.8029561360121,-2.1115493070193736,190.5253402404411,415.2812694016212,-0.6666427982594598,2.9934980404005462,3.2416178745241995,[-0.98905402  0.14755387],2480.0503691534445,192.25593672190666,404.9124159325643,195.2070141414149,424.6934963394599
190.5253402404411,415.2812694016212,-0.6666427982594598,187.3191977247762,415.17008424882897,-0.6666426807606172,-3.106927752304625,3.208069819838019,[-0.99939923 -0.03465796],2483.2584389732824,190.871919832022,405.2872770768944,190.17876064886022,425.27526172634805
187.3191977247762,415.17008424882897,-0.6666426807606172,184.41669292107701,414.4693966127211,-0.6666425920397785,-2.9047168619952815,2.985883001540957,[-0.97207587 -0.23466681],2486.2443219748234,189.66586581507403,405.449325591503,184.97252963447838,424.89084290615494
184.41669292107701,414.4693966127211,-0.6666425920397785,181.88034243349557,413.3126769407129,-0.6666425305164978,-2.7137133906026625,2.787664649032479,[-0.90984778 -0.41494219],2489.031986623856,188.56611481229936,405.3709188296716,180.26727102985473,423.56787439577056
181.88034243349557,413.3126769407129,-0.6666425305164978,179.13856919747002,411.11043326799734,-0.666642492002552,-2.464892137921841,3.516702670372034,[-0.77964318 -0.62622402],2492.548689294228,188.14258260315592,405.5162451891042,175.61810226383523,421.10910869232157
179.13856919747002,411.11043326799734,-0.666642492002552,175.79841241518795,407.4400113305975,-0.6666424740943455,-2.3091197517163358,4.96272551414753,[-0.67304887 -0.73959801],2497.511414808376,186.53454934373514,404.3799446025249,171.7425890512049,417.84092193346976
175.79841241518795,407.4400113305975,-0.6666424740943455,171.52048501240895,401.2670118824996,-0.6666424943881566,-2.1768130833584305,7.510431748552422,[-0.56959807 -0.82192338],2505.0218465569283,184.01764621527897,401.7440306653001,167.57917861509696,413.13599199589487
171.52048501240895,401.2670118824996,-0.6666424943881566,150.18431484466478,368.922735325646,2.6677356663161333,-2.1539312705455154,38.74770165330026,[-0.5506435  -0.83474052],2543.7695482102285,179.86789019433638,395.7605768534875,163.17307983048153,406.77344691151166
150.18431484466478,368.922735325646,2.6677356663161333,2.7744697910584364,168.02953964136037,9.998583395239478,-2.203830501602286,249.17411280262021,[-0.59159374 -0.80623622],2792.9436610128487,158.24667707903623,363.0067979356983,142.12195261029333,374.8386727155937
2.7744697910584364,168.02953964136037,9.998583395239478,-6.326673073850998,155.62812150205525,12.776477512745089,-2.2039000427008677,15.382651699670575,[-0.5916498  -0.80619508],2808.326312712519,10.836420605150352,162.11304160019085,-5.287481023033479,173.9460376825299
-6.326673073850998,155.62812150205525,12.776477512745089,-22.28733680605643,131.0143147086227,9.55651681599852,-2.1460765889038935,29.335682566406472,[-0.54406996 -0.83903985],2837.6619952789256,2.0637254579420983,150.18742187078686,-14.717071605644094,161.06882113332364
-22.28733680605643,131.0143147086227,9.55651681599852,-83.363896285757,-4.40125320985733,18.779348553537602,-1.9945069371843223,148.552085655375,[-0.41114576 -0.91156962],2986.2140809343005,-13.17164062979208,126.90285715417329,-31.40303298232078,135.1257722630721
-83.363896285757,-4.40125320985733,18.779348553537602,-89.08948381896727,-19.73910883607168,20.11122942716426,-1.9280738097360197,16.37168799516556,[-0.34972494 -0.93685243],3002.585768929466,-73.99537201950938,-7.8985025679571095,-92.73242055200461,-0.904003851757551
-89.08948381896727,-19.73910883607168,20.11122942716426,-93.80587220105895,-35.2660916848028,20.1112292690909,-1.8656938982587012,16.227492589908024,[-0.29064184 -0.95683192],3018.8132615193745,-79.52116464537698,-22.64552728362952,-98.65780299255755,-16.83269038851384
-93.80587220105895,-35.2660916848028,20.1112292690909,-96.28030535213458,-45.77686744979419,16.998171116574525,-1.8020050361985889,10.798112177648107,[-0.22915424 -0.97339013],3029.6113736970224,-84.07197094862659,-37.55763404921504,-103.5397734534913,-32.974549320390565
-96.28030535213458,-45.77686744979419,16.998171116574525,-98.1566136407834,-61.96021368734167,16.99816918576488,-1.6862216634587526,16.29175338133973,[-0.11516921 -0.99334589],3045.903127078362,-86.34684646729556,-46.9285595020431,-106.21376423697359,-44.62517539754528
-98.1566136407834,-61.96021368734167,16.99816918576488,-98.86284981868215,-76.35286972538188,11.77752611959383,-1.6198262050502463,14.409972844121121,[-0.04901024 -0.99879828],3060.313099922483,-88.16863087792063,-62.4503160529314,-108.14459640364618,-61.47011132175194
-98.86284981868215,-76.35286972538188,11.77752611959383,-99.12361774958964,-114.3144084157256,9.221722960135935,-1.5776654853805694,37.96243432200117,[-0.0068691  -0.99997641],3098.2755342444843,-88.86308574445286,-76.42156077103391,-108.86261389291144,-76.28417867972985
-99.12361774958964,-114.3144084157256,9.221722960135935,-98.8840892481715,-149.1838779823234,7.000357242676927,-1.5639271447583918,34.870292252272314,[ 0.00686913 -0.99997641],3133.145826496757,-89.12385367697118,-114.24571713557077,-109.1233818222081,-114.38309969588042
-98.8840892481715,-149.1838779823234,7.000357242676927,-98.53614510176448,-157.34790766675172,7.000357102033291,-1.528202935868432,8.171440865431618,[ 0.04258051 -0.99909304],3141.3172673621884,-88.89315886162808,-148.75807284937682,-108.87501963471493,-149.60968311527
-98.53614510176448,-157.34790766675172,7.000357102033291,-96.53782389435361,-207.27750527372956,7.444551973545998,-1.5307948979437558,49.969570789058345,[ 0.03999076 -0.99920005],3191.2868381512467,-88.54414460655295,-156.94800004780367,-108.528145596976,-157.7478152856998
-96.53782389435361,-207.27750527372956,7.444551973545998,-95.30671058046732,-238.18736258252585,4.88762919749928,-1.5309882188583481,30.9343646910968,[ 0.03979759 -0.99920776],3222.2212028423437,-86.54574627535129,-206.8795293249167,-106.52990151335592,-207.67548122254243
-95.30671058046732,-238.18736258252585,4.88762919749928,-93.97642085130678,-248.9763788514634,4.887627910254622,-1.4481151598176085,10.870719516890745,[ 0.12237366 -0.9924841 ],3233.0919223592346,-85.38186958703193,-236.9636259870838,-105.23155157390272,-239.4110991779679
-93.97642085130678,-248.9763788514634,4.887627910254622,-91.26158599045158,-256.1172339502577,4.8876267898469905,-1.2074890324156835,7.639511755583004,[ 0.35536759 -0.93472663],3240.7314341148176,-84.62915452427262,-245.42270297830152,-103.32368717834095,-252.5300547246253
-91.26158599045158,-256.1172339502577,4.8876267898469905,-88.02862456417455,-261.1003205227609,1.778629692160223,-0.99527435407881,5.939965603676266,[ 0.54427275 -0.83890832],3246.671399718494,-82.8725027785569,-250.67450642961995,-99.65066920234625,-261.5599614708954
-88.02862456417455,-261.1003205227609,1.778629692160223,-84.2954740602948,-265.5606644240139,1.7786295483084302,-0.8739187584756292,5.816449123138832,[ 0.64182638 -0.76684998],3252.4878488416325,-80.36012475127501,-254.68205669057394,-95.69712437707409,-267.51858435494785
-84.2954740602948,-265.5606644240139,1.7786295483084302,-79.40120039813377,-269.37594519307083,-0.5547019952198013,-0.6621400635635929,6.205665317019516,[ 0.78867831 -0.61480608],3258.693514158652,-78.1474132575421,-257.67388127968593,-90.44353486304749,-273.4474475683419
-79.40120039813377,-269.37594519307083,-0.5547019952198013,-73.3636573867118,-272.3459526527954,-0.5547019878503079,-0.4571653145548428,6.7285117169838955,[ 0.89730735 -0.4414063 ],3265.422025875636,-74.98713740077329,-260.4028717031605,-83.81526339549424,-278.3490186829813
-73.3636573867118,-272.3459526527954,-0.5547019878503079,-66.05780311541184,-274.4261991750478,-0.554701999510911,-0.2773958336536028,7.596244613413608,[ 0.96177185 -0.27385197],3273.0182704890494,-70.62513772585316,-262.7282341048709,-76.10217704757042,-281.9636712007199
-66.05780311541184,-274.4261991750478,-0.554701999510911,-57.70689017741529,-274.76022940581583,-0.554702040615183,-0.03997793550375052,8.35759074692373,[ 0.99920099 -0.03996729],3281.375861235973,-65.65813024211286,-264.43418928742517,-66.45747598871083,-284.4182090626705
-57.70689017741529,-274.76022940581583,-0.554702040615183,-48.97185513327622,-273.41474932530826,-0.5547016635241846,0.15283144977898602,8.838051474696233,[0.98834399 0.15223719],3290.2139127106693,-59.22926203093948,-264.87678952186866,-56.1845183238911,-284.643669289763
-48.97185513327622,-273.41474932530826,-0.5547016635241846,-40.85305109273486,-270.97921781426567,-0.554701609081377,0.29144439811961215,8.476248745169768,[0.95782985 0.28733601],3298.690161455839,-51.845215253141134,-263.83645085315936,-46.09849501341131,-282.99304779745717
-40.85305109273486,-270.97921781426567,-0.554701609081377,-33.92211381554063,-267.95413300568106,-0.5547015755622056,0.41153815069823146,7.562342867096819,[0.91650662 0.40001953],3306.252504322936,-44.853246351993164,-261.81415164495695,-36.85285583347655,-280.14428398357444
-33.92211381554063,-267.95413300568106,-0.5547015755622056,-28.34871749484887,-263.7166237826553,-1.44458748570176,0.6500669513761957,7.00137350544369,[0.79604328 0.6052397 ],3313.2538778283797,-39.97451084839571,-259.99370021865957,-27.869716782685543,-275.91456579270255
-28.34871749484887,-263.7166237826553,-1.44458748570176,-24.23112231704681,-258.63373602120265,-0.9992719612373548,0.8899333183295717,6.541432415288244,[0.62946384 0.77702978],3319.795310243668,-36.1190152503882,-257.4219853664903,-20.57841973930954,-270.0112621988203
-24.23112231704681,-258.63373602120265,-0.9992719612373548,-21.015607302272315,-253.51744478610814,-0.9992721347967404,1.0096944875466252,6.042844761579194,[0.53211941 0.84666932],3325.8381550052472,-32.6978154673065,-253.3125418789686,-15.764429166787124,-263.9549301634367
-21.015607302272315,-253.51744478610814,-0.9992721347967404,-18.996881778141244,-247.64476894543475,-0.999272261289633,1.2397012850384124,6.2099576706614705,[0.32507879 0.94568694],3332.0481126759087,-30.472476659721337,-250.26665688836061,-11.558737944823292,-256.7682326838557
-18.996881778141244,-247.64476894543475,-0.999272261289633,-17.585492323573078,-241.6497212657014,-0.9992723621348318,1.3395808005640253,6.158946084740668,[0.22916087 0.97338856],3338.2070587606495,-28.730767409299176,-245.35316022675315,-9.262996146983312,-249.93637766411635
-17.585492323573078,-241.6497212657014,-0.9992723621348318,-17.370925365431333,-235.88820462805432,-0.9992724094952052,1.5335721272978187,5.7655106404732654,[0.0372156  0.99930726],3343.9725694011227,-27.578564918395557,-241.27756523040506,-7.592419728750599,-242.02187730099774
-17.370925365431333,-235.88820462805432,-0.9992724094952052,-18.85333425166567,-230.2489742669573,-0.9992723825557732,1.8278548213553167,5.830819425389952,[-0.2542368  0.967142 ],3349.8033888265127,-27.042345366094196,-238.43057265231394,-7.69950536476847,-233.34583660379468
-18.85333425166567,-230.2489742669573,-0.9992723825557732,-29.15899668368587,-198.77153133015798,-2.887296173429462,1.8871959069660558,33.121535169768485,[-0.31114688  0.95036183],3382.924923996281,-28.356952600108116,-233.36044309809608,-9.349715903223228,-227.13750543581853
-29.15899668368587,-198.77153133015798,-2.887296173429462,-31.78443970484176,-188.73881440509058,-0.4431027195037984,1.8267449809246172,10.370552538600348,[-0.25316327  0.96742357],3393.2954765348813,-38.833232350227775,-201.30316405790677,-19.484761017143967,-196.2398986024092
-31.78443970484176,-188.73881440509058,-0.4431027195037984,-35.81175277156143,-169.75232150473948,-0.44310314723466604,1.779812978452955,19.40891968123041,[-0.20749805  0.97823543],3412.704396216112,-41.566794010069884,-190.81379494644153,-22.002085399613634,-186.66383386373963
-35.81175277156143,-169.75232150473948,-0.44310314723466604,-38.052920801670155,-154.3696305645625,-2.2210051511413553,1.7154725341581296,15.545096162461784,[-0.14417203  0.98955264],3428.249492378574,-45.70727916741805,-171.194041778893,-25.91622637570481,-168.31060123058597
-38.052920801670155,-154.3696305645625,-2.2210051511413553,-39.54370587777197,-135.3609899065179,-0.11198087548513058,1.6490628294924121,19.06700972386061,[-0.07818662  0.99693874],3447.3165021024347,-48.022308206060586,-155.15149678149544,-28.083533397279723,-153.5877643476296
-39.54370587777197,-135.3609899065179,-0.11198087548513058,-39.78410780123528,-116.5192379631469,-0.11197935475618692,1.5835546350606167,18.843285525096963,[-0.01275796  0.99991861],3466.159787627532,-49.54289201666268,-135.48856952799267,-29.544519738881263,-135.2334102850431
-39.78410780123528,-116.5192379631469,-0.11197935475618692,-39.39972684934645,-108.03268318230452,-0.11197873286300819,1.5255343283987985,8.495255191247264,[0.04524655 0.99897585],3474.6550428187793,-49.77386630735543,-116.0667725065649,-29.794349295115126,-116.97170341972891
-39.39972684934645,-108.03268318230452,-0.11197873286300819,-39.140437762169256,-100.89196220243292,3.8880269366907783,1.5345009415927102,7.14542699515625,[0.03628742 0.99934139],3481.8004698139357,-49.39314079747322,-107.66980901487834,-29.40631290121968,-108.39555734973072
-39.140437762169256,-100.89196220243292,3.8880269366907783,-36.53169714983716,-80.34855911370484,3.88802846270346,1.4444855986330183,20.708378450482147,[0.12597513 0.9920334 ],3502.508848264418,-49.06077176507125,-99.63221092901955,-29.22010375926726,-102.1517134758463
-36.53169714983716,-80.34855911370484,3.88802846270346,-31.26110824035851,-50.75143380683523,8.99853568204017,1.394565953029161,30.062749938807343,[0.17531959 0.98451158],3532.571598203225,-46.37681290508726,-78.59536324166821,-26.68658139458705,-82.10175498574148
-31.26110824035851,-50.75143380683523,8.99853568204017,-28.393565703624233,-34.64596927810257,5.667390876872162,1.3945949633202237,16.358752638457688,[0.17529103 0.98451666],3548.930350841683,-41.106274852188335,-48.998523545209906,-21.415941628528685,-52.504344068460554
-28.393565703624233,-34.64596927810257,5.667390876872162,-26.991147732827756,-28.962356565102198,5.667390674801339,1.3288810518424343,5.854078034685937,[0.23956257 0.97088093],3554.784428876369,-38.102374980378784,-32.250343592064525,-18.684756426869683,-37.041594964140614
-26.991147732827756,-28.962356565102198,5.667390674801339,-25.106450829013113,-23.401110829628024,5.66739041644891,1.2440456629827124,5.871927839268649,[0.32096731 0.94709027],3560.6563567156377,-36.46205045455946,-25.752683429797827,-17.52024501109605,-32.17202970040657
-25.106450829013113,-23.401110829628024,5.66739041644891,-22.471548431483313,-18.195817119054112,5.667390071549022,1.102203670920334,5.834191739894106,[0.45163109 0.89220477],3566.490548455532,-34.0284985481174,-18.884799890595318,-16.18440310990883,-27.91742176866073
-22.471548431483313,-18.195817119054112,5.667390071549022,-19.184691384883365,-13.524433246625023,5.66738965294698,0.957648122352579,5.7118522852376294,[0.57544504 0.81784046],3572.2024007407695,-30.649952982494483,-12.441366754336386,-14.293143880472144,-23.95026748377184
-19.184691384883365,-13.524433246625023,5.66738965294698,-15.192292961206363,-9.386960425964688,6.666662395232919,0.8032408815508626,5.749602291905207,[0.69437819 0.71961026],3577.952003032675,-26.38079402051335,-6.580651362271297,-11.988588749253381,-20.46821513097875
-15.192292961206363,-9.386960425964688,6.666662395232919,-10.547933769382098,-5.594310958533214,6.666661826769513,0.6847897447366401,5.996187312408676,[0.77455205 0.63251017],3583.9481903450837,-21.517394679731524,-1.6414398979233056,-8.867191242681201,-17.13248095400607
-10.547933769382098,-5.594310958533214,6.666661826769513,-5.430247769849814,-2.4245433067938507,-2.1899666080571478e-08,0.554544266945594,6.019812036585696,[0.8501405  0.52655592],3589.9680023816695,-15.81349294710219,2.9070940162887666,-5.2823745916620055,-14.095715933355194
-5.430247769849814,-2.4245433067938507,-2.1899666080571478e-08,0.0,0.0,0.0,0.41992994503499187,5.9469320736391245,[0.9131175  0.40769649],3595.914934455309,-9.50721262630259,6.706631730365885,-1.353282913397038,-11.555718343953586
